Symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
36	TMEM240	0.331946143987915	2.11303148698858	3.49758274806695	0.604140527670551	0.545750216831266	NA
37	SSU72	1092.34092270866	-0.940927307281406	0.444988129507945	-2.11449979198739	0.0344726025136181	0.170862961484821
38	FNDC10	2.98649383722013	-3.4431669029419	2.61795288736885	-1.31521347062988	0.18843816917838	0.432025562020838
39	MIB2	7.33769985281048	-1.59756653167014	2.03041789819402	-0.786816612033961	0.431389227509729	0.672499369266991
40	MMP23B	0	NA	NA	NA	NA	NA
41	CDK11B	291.073942280728	-0.692530756846225	0.791791931072714	-0.874637300114929	0.381771285652814	0.632145171868705
42	SLC35E2B	206.337277053786	-1.56555310980971	0.555178972908342	-2.81990706818101	0.00480375592454364	0.0484933719900379
43	CDK11A	12.8633498892233	0.586503193870475	0.839826343096795	0.698362463491905	0.484950544765981	0.712794459309467
44	NADK	80.0634842759936	-0.317662333195754	0.8428710988951	-0.37688127355674	0.706261838578013	0.85859845389236
45	GNB1	2385.6902699228	0.311106433122455	0.32718355306332	0.950862077905995	0.341674394594053	0.596471428892844
46	CALML6	0	NA	NA	NA	NA	NA
47	TMEM52	0.448020472530822	2.51029674035467	3.47304023835245	0.722795178884974	0.469805729728738	NA
48	CFAP74	0	NA	NA	NA	NA	NA
49	GABRD	0.096537765824686	-0.440820344726024	3.5338115409304	-0.124743591903592	0.900726545566226	NA
50	PRKCZ	8.00941713968946	-4.92927191106036	1.61430293818246	-3.0534986925132	0.00226189707505898	0.0288403934090676
51	FAAP20	67.9686895108139	-1.00337871611252	0.682383505637881	-1.47040294471154	0.141452654317431	0.374838728763822
52	SKI	108.389153625458	-0.371668751841621	0.365878381930671	-1.01582594161589	0.30971228031441	0.565175293341523
53	MORN1	4.64404228378553	1.01212778076048	1.78252587014269	0.567805380956108	0.570167125642133	0.773248252066523
54	RER1	1029.93188243598	-1.32933944394211	0.767690333547195	-1.73160893898423	0.0833432135684402	0.286103568966287
55	PEX10	7.86038663011263	-1.00514129836276	2.22762437185294	-0.451216691226395	NA	NA
56	PLCH2	3.18854436358091	-1.20861525094301	1.62110292860107	-0.745551210610652	0.45593856491721	0.692014705817744
57	PANK4	220.927608803165	-2.3537018262077	0.97393142532654	-2.41670179747876	0.0156618421378242	0.108198233307258
58	HES5	0	NA	NA	NA	NA	NA
59	TNFRSF14	294.311985455689	-1.83206110188671	0.898842753664199	-2.03824428067999	0.0415255091316288	0.190100073292037
60	PRXL2B	30.0951051868125	-0.0197670932053856	0.894216490217847	-0.0221054894666167	0.982363807586028	0.991399134143018
61	MMEL1	0.221297429325276	1.65011360471882	3.52533255297691	0.468073176054102	0.639732260861187	NA
62	TTC34	0.684298049489323	2.05652277170914	3.45809012397495	0.594699009563475	0.552044684009129	NA
63	ACTRT2	0	NA	NA	NA	NA	NA
64	PRDM16	0.18969316668672	1.00185217567325	3.5338115409304	0.283504698558282	0.776789980423917	NA
65	ARHGEF16	0	NA	NA	NA	NA	NA
66	MEGF6	1.1376866799735	2.08079579399309	3.42201300820563	0.608061918234547	0.543146408223331	NA
67	TPRG1L	105.092675722309	0.158435591847443	0.746330604113983	0.212286071312234	0.8318838612827	0.924659013098614
68	WRAP73	179.054180186603	-1.60962862913645	0.754457908945789	-2.13349029820046	0.0328845266812359	0.166809247289473
69	TP73	13.3197505477458	-1.02836453355397	1.68238156894731	-0.611255230403782	0.541030624565904	0.754163900910048
70	CCDC27	0	NA	NA	NA	NA	NA
71	SMIM1	1.29251516793151	1.12643587894499	3.35784367794253	0.335464061756202	0.737275050212522	NA
72	LRRC47	280.430765896864	-0.0110047673623403	0.342458871389151	-0.0321345664596175	0.974364737588071	0.986990959731797
73	CEP104	223.16220813228	-0.330298391995294	0.425821831045192	-0.775672753049243	0.437942231615393	0.677592379058227
74	DFFB	152.21005247883	-0.292166976969433	0.587021208985999	-0.49771110906557	0.618687676903876	0.804993974735678
75	C1orf174	444.998535653665	-0.640098592380321	0.374468004225281	-1.70935456476339	0.0873852916937698	0.293328119185374
76	AJAP1	0.339009582481619	0.928773947911911	3.52533239778326	0.263457127757918	0.792198263674997	NA
77	NPHP4	60.4418685064444	-0.381833737972845	0.657977419621179	-0.580314349073985	0.561702652717991	0.767809405833441
78	KCNAB2	532.841409988877	-0.82022522939817	0.410438080898747	-1.99841405456848	0.0456717891637878	0.201636987227354
79	CHD5	0.559830470460796	-2.52236080029384	3.44290243330641	-0.732626279470682	0.463786398328983	NA
80	RPL22	1894.79621569573	1.02099965726808	0.424236549642216	2.4066753751631	0.0160984725162853	0.10995872718148
81	RNF207	44.9659334149758	5.47269355452278	0.999960990796281	5.47290704826877	4.427123534144e-08	3.71994983563536e-06
82	ICMT	250.554163869798	-0.305721685540766	0.496693801414117	-0.61551339008129	0.538215729212016	0.752080864747718
83	HES3	0	NA	NA	NA	NA	NA
84	GPR153	9.96724758187527	-2.05090995001707	1.73795931442797	-1.18006787212513	0.237973221466332	0.491310155141953
85	ACOT7	1350.85387276656	-1.64398943266208	0.874312447158438	-1.8803225757624	0.060064128325384	0.236227219589475
86	HES2	0	NA	NA	NA	NA	NA
87	ESPN	0.129809784912182	1.00185217567325	3.5338115409304	0.283504698558281	0.776789980423917	NA
88	TNFRSF25	50.1903089840298	-3.45219253790242	1.33045082806079	-2.59475394737751	0.00946586569015146	0.0782255545134838
89	PLEKHG5	3.19710519398317	0.185959232173149	3.27460082706269	0.0567883665808374	0.954713781107225	0.979361593793843
90	NOL9	862.200348682898	0.62616741707999	0.401473885144919	1.55967160069194	0.118837506618239	0.343640372135912
91	TAS1R1	0	NA	NA	NA	NA	NA
92	ZBTB48	116.644271835657	-1.57882621886842	1.07594672989866	-1.46738325885067	0.142271826011325	0.376120919340285
93	KLHL21	229.628640048247	1.04174206970876	0.458607729945176	2.27153185977326	0.02311480055592	0.136790210118161
94	PHF13	77.4267905431159	3.12221197872338	0.867151023932187	3.60054003576607	0.000317556924511111	0.00660518402983111
95	THAP3	208.07271793989	-1.00294979504055	1.08172886840719	-0.927172995315695	0.353836721395428	0.608729457406404
96	DNAJC11	360.81240201536	0.0288615810660945	0.560517074765522	0.0514909935226648	0.958934278460502	0.980242586351949
97	CAMTA1	784.991746592893	0.427652025224473	0.312931094295019	1.36660125190787	0.171750324612788	0.412642403047196
98	VAMP3	1067.39339924245	-0.271418695550195	0.300259970694703	-0.903945653901923	0.366024219326971	0.619093258347545
99	PER3	388.643628024046	-0.405785794432216	0.461935698193588	-0.878446493784854	0.379701462458436	0.631076916481781
100	UTS2	36.4699469320018	-0.417242593892841	1.1235864566446	-0.371348899255037	0.710377681170136	0.86054057194316
101	TNFRSF9	6572.28857938826	4.39955489188362	0.411217322481702	10.6988559366426	1.03042555536731e-26	1.54048620527413e-23
102	PARK7	11248.8122960464	0.412066934011675	0.258497747510192	1.59408326757442	0.110917386073893	0.330497349828003
103	ERRFI1	45.8623211922858	1.6881909402305	1.51994072432785	1.1106952483144	0.266699548234419	0.520990479794966
104	SLC45A1	3.43774959643279	-1.28103831656894	3.25205249262345	-0.39391686311174	0.693642419939624	0.850955312593897
105	RERE	122.253695903722	0.471405342301875	0.457808606239686	1.02969960782054	0.303151039749876	0.558644274182182
106	ENO1	27065.2548677753	-0.0373376670080205	0.937008539504586	-0.0398477339681042	0.968214520225831	0.983827899972133
107	CA6	111.85888367798	-1.98956299989117	0.496630984256568	-4.00611935815774	6.17244668914629e-05	0.0018501870276238
108	SLC2A7	4.59349505291236	0.713755394054526	3.2612123813182	0.218861978490963	0.826757565177088	0.922562089897179
109	SLC2A5	0	NA	NA	NA	NA	NA
110	GPR157	15.9799188069257	-3.0919943497003	2.19768143898977	-1.40693473350789	0.159446742963261	0.398029320456107
111	H6PD	180.371675458862	-0.775366964771983	0.487634822930978	-1.59005659216781	0.111822049262104	0.331469786512952
112	SPSB1	44.9262949412452	0.485197231514143	0.846147847558339	0.573418975081291	0.566361045553343	0.771222529681872
113	SLC25A33	108.107719212674	2.08286866425581	0.641457812653321	3.24708597068956	0.00116593165298331	0.0177186055523258
114	TMEM201	55.7601925934919	0.816836307580604	0.722042625879532	1.13128543704134	0.257934971796388	0.512612539495645
115	PIK3CD	1348.51927396588	-1.12508285085921	0.677649803839307	-1.66027178711618	0.0968597887082885	0.309695055517343
116	CLSTN1	171.574604605301	-0.535630472330473	0.550303565647514	-0.973336365175508	0.330386154392039	0.584838445423724
117	CTNNBIP1	21.9501804916388	-0.391541811722718	0.847098465612755	-0.462215229535911	0.643926982913632	0.8200755691718
118	LZIC	1379.48325584036	0.58568966839016	0.329029889745658	1.78005003996112	0.0750677717442841	0.269774804706021
119	NMNAT1	166.125167797197	1.59243777532287	0.51828875018797	3.07249149194409	0.00212279884619124	0.0274175747305046
120	RBP7	0	NA	NA	NA	NA	NA
121	UBE4B	534.933496321814	-0.234312530446183	0.462535257036191	-0.506583069899575	0.612447389869562	0.800612169880232
122	KIF1B	754.92192757892	2.20941604917193	0.696176844764941	3.17364196437461	0.00150539262519009	0.0214339235681828
123	PGD	1353.22947535747	-0.02517543666928	0.910702210554831	-0.0276439832664316	0.977946101482479	0.989027175184378
124	CENPS-CORT	0.890615331181375	3.49001688000803	3.42925675076957	1.01771816275489	0.308811913210661	NA
125	CENPS	189.546069350469	1.14034690580306	0.441278514230252	2.58418859978314	0.00976084029725407	0.0793429615619716
126	CORT	0.259619569824365	1.79845675336909	3.51632327805276	0.511459445322964	0.609029378894267	NA
127	DFFA	838.762117419059	0.299420973364726	0.446652818134403	0.67036624691043	0.502624345854519	0.725767708591698
128	PEX14	77.1366978433079	-0.175780383404408	0.811181489211638	-0.216696738944627	0.828444689570026	0.923238770709794
129	CASZ1	50.0231450339635	1.05162722988291	0.764406480940899	1.37574347693713	0.168901066410933	0.40957633259737
130	C1orf127	0	NA	NA	NA	NA	NA
131	TARDBP	2422.10534087779	0.491972446545068	0.380051420961661	1.29448916491407	0.195496509492742	0.440320504144137
132	MASP2	2.94115918074513	-0.49160432339144	3.28141971740056	-0.149814521069823	0.880910952502899	0.948392743895461
133	SRM	140.209633350041	0.265944792810818	0.767639153386927	0.346445060335229	0.729008266046498	0.871196928648693
134	EXOSC10	1711.53413422867	-0.347773161481912	0.682988300806024	-0.509193438703839	0.610616641711379	0.799243659933277
135	MTOR	579.782622719499	0.349286813721877	0.532635605050972	0.655770681512084	0.511971683156861	0.733244608916398
136	ANGPTL7	0.112005118132705	1.00185217567325	3.5338115409304	0.283504698558281	0.776789980423917	NA
137	UBIAD1	582.516446520858	-0.125822011249712	0.641307892128251	-0.196195950173259	0.844456797753728	0.930696614755367
138	DISP3	0	NA	NA	NA	NA	NA
139	FBXO2	7.50881512426279	-2.18872030239224	1.82586931996876	-1.19872779418282	0.230633806909446	0.483841489324149
140	FBXO44	107.513806477557	-1.66211219390017	0.569337313518974	-2.91938039969127	0.00350727948656928	0.03909325504135
141	FBXO6	968.855291394336	-2.14423227334835	0.947677650172869	-2.26261775083249	0.0236592629317564	0.13918582619961
142	MAD2L2	631.095153996092	-2.12114680104716	1.03528193319783	-2.04885909145082	0.0404758955490361	0.187629950699845
143	DRAXIN	23.6820395505946	-3.95510436539684	1.15158133120596	-3.43449850932802	0.000593651337131901	0.0107251812569449
144	AGTRAP	421.529302550192	-2.04582483111644	1.24219272408354	-1.64694639684498	0.0995690641194317	0.313298081259775
145	C1orf167	0	NA	NA	NA	NA	NA
146	MTHFR	60.8517267979841	-1.40293162233746	0.616634641042006	-2.27514240842315	0.0228973883606657	0.1358839782651
147	CLCN6	84.131080123275	0.0160184112773983	0.741215197363451	0.0216110130153521	0.982758248468296	0.991523777841973
148	NPPA	2.49550605057675	0.758484038152238	2.826696127147	0.268328820656708	0.78844622369768	0.902631008007359
149	NPPB	0.221297429325276	1.65011360471882	3.52533255297691	0.468073176054102	0.639732260861187	NA
150	KIAA2013	203.959181230029	-0.865679032119023	0.491950169736848	-1.75968845093008	0.0784606450521859	0.276305894224186
151	PLOD1	130.74985753326	-0.147917508107649	0.594166722748614	-0.248949499264083	0.803399845453631	0.910773663661178
152	MFN2	510.39277029648	0.277815423481072	0.367320421052898	0.756329916765135	0.449451415503739	0.686781516471792
153	MIIP	334.281808439995	-1.24666363847906	1.31776971111269	-0.946040592651358	NA	NA
154	TNFRSF8	73.2939207675491	5.14030043372263	1.179070291648	4.3596217037561	1.30287477996326e-05	0.000507569458252787
155	TNFRSF1B	1252.52492593718	-0.313843053322061	0.376250215721148	-0.834133882742171	0.404205543731175	0.651874096955886
156	VPS13D	879.55754976739	0.151857410100645	0.43026309438178	0.352940821751956	0.724132806323373	0.869715642059403
157	DHRS3	805.844774409664	-1.22367042977254	0.936977663248423	-1.30597609502256	NA	NA
158	AADACL4	0.823985072094399	-3.07712446024915	3.42401516766418	-0.898688910408166	0.368818385508709	NA
159	AADACL3	0	NA	NA	NA	NA	NA
160	CFAP107	0.129809784912182	1.00185217567325	3.5338115409304	0.283504698558281	0.776789980423917	NA
161	PRAMEF12	0	NA	NA	NA	NA	NA
162	PRAMEF1	0	NA	NA	NA	NA	NA
163	PRAMEF11	0	NA	NA	NA	NA	NA
164	HNRNPCL1	0.129809784912182	1.00185217567325	3.5338115409304	0.283504698558281	0.776789980423917	NA
165	PRAMEF2	0	NA	NA	NA	NA	NA
166	PRAMEF4	0	NA	NA	NA	NA	NA
167	PRAMEF10	0	NA	NA	NA	NA	NA
168	PRAMEF7	0	NA	NA	NA	NA	NA
169	PRAMEF6	0	NA	NA	NA	NA	NA
170	PRAMEF27	0	NA	NA	NA	NA	NA
171	PRAMEF26	0	NA	NA	NA	NA	NA
172	PRAMEF25	0	NA	NA	NA	NA	NA
173	HNRNPCL3	0	NA	NA	NA	NA	NA
174	HNRNPCL2	0	NA	NA	NA	NA	NA
175	HNRNPCL4	0	NA	NA	NA	NA	NA
176	PRAMEF9	0	NA	NA	NA	NA	NA
177	PRAMEF13	0	NA	NA	NA	NA	NA
178	PRAMEF18	0	NA	NA	NA	NA	NA
179	PRAMEF5	0	NA	NA	NA	NA	NA
180	PRAMEF8	0	NA	NA	NA	NA	NA
181	PRAMEF15	0	NA	NA	NA	NA	NA
182	PRAMEF33	0	NA	NA	NA	NA	NA
183	PRAMEF14	0	NA	NA	NA	NA	NA
184	PRAMEF19	0.442594858650553	2.49454647965264	3.47400665618471	0.718060362726033	0.472720068657471	NA
185	PRAMEF17	0	NA	NA	NA	NA	NA
186	PRAMEF20	0	NA	NA	NA	NA	NA
187	LRRC38	0	NA	NA	NA	NA	NA
188	PDPN	0	NA	NA	NA	NA	NA
189	PRDM2	1327.91063871684	0.669927292036729	0.363069088087741	1.8451785459489	0.0650115702896702	0.248335477695451
190	KAZN	0	NA	NA	NA	NA	NA
191	TMEM51	0.221297429325276	1.65011360471882	3.52533255297691	0.468073176054102	0.639732260861187	NA
192	FHAD1	3.93974630668532	1.16787327912007	1.92705844284093	0.606039367129082	0.54448861208576	0.757131008085768
193	EFHD2	455.002996665806	-0.342138595454393	0.388141456268568	-0.881479135837671	0.378058541898349	0.629395902158165
194	CTRC	2.25569134355444	0.255666872517846	2.1469767166654	0.119082275337824	0.905210173045705	NA
195	CELA2A	0	NA	NA	NA	NA	NA
196	CELA2B	0.553243573313191	2.81155972138987	3.45639097061156	0.813437989306054	0.415966985959843	NA
197	CASP9	151.474556201989	-0.967158141729599	0.644413514545386	-1.50083466578428	0.133398330041147	0.365257332255522
198	DNAJC16	1233.92247843316	0.307167912942558	0.490250318530659	0.626553214413361	0.53095214445449	0.746468506202081
199	AGMAT	145.558610576872	-1.00533716592675	0.73948938443049	-1.3595018226002	0.173987625333956	0.415679584297666
200	DDI2	1270.21342063372	-0.236350873928689	0.42874594919266	-0.551260890916273	0.581454844028587	0.778858645204494
201	RSC1A1	0	NA	NA	NA	NA	NA
202	PLEKHM2	156.96665890124	-0.943033153003773	0.748944898030438	-1.25914891133346	0.207976550591724	0.456403586252663
203	SLC25A34	8.78343946366846	-3.09127249945719	1.45854557552373	-2.11942125863786	0.034054881786291	0.16944245120004
204	TMEM82	0	NA	NA	NA	NA	NA
205	FBLIM1	0.466325763666623	1.44976322728849	3.49451340080044	0.414868412568232	0.67823823458435	NA
206	UQCRHL	55.4955554452142	1.10068230751431	0.534039702814802	2.06104958435275	0.0392983098613549	0.184100190341482
207	SPEN	1387.36184858141	0.823959480378143	0.370275932315373	2.22525799942178	0.0260639232632356	0.146751352059855
208	ZBTB17	139.553993997569	-0.583098706153049	1.30281633510056	-0.447567850082294	0.654465110129776	0.826502866173075
209	SRARP	0	NA	NA	NA	NA	NA
210	HSPB7	0	NA	NA	NA	NA	NA
211	CLCNKA	0	NA	NA	NA	NA	NA
212	CLCNKB	0.784035826928938	3.30747320844911	3.43537845056839	0.962768223658702	0.335663850665105	NA
213	FAM131C	0.685023434798673	-2.81221307816889	3.43214688411016	-0.819374337149908	0.412572871979331	NA
214	EPHA2	0	NA	NA	NA	NA	NA
215	ARHGEF19	84.3010482487682	-1.60084920809726	1.31406114279883	-1.21824560209398	0.223130655045873	0.475524346819074
216	CPLANE2	5.68868848435137	-0.985203073052819	1.77683803036741	-0.554469825732568	0.579257350630317	0.777631374288763
217	FBXO42	615.91067967813	0.199653093669283	0.454491853668133	0.439288607832932	0.660452427761943	0.829553774000508
218	SZRD1	943.285268568124	-0.399717295448484	0.991656531817374	-0.403080383805809	0.686889090808911	0.847177346195695
219	SPATA21	4.13580655141109	0.654349624611671	2.30182972057401	0.28427368834585	0.776200648373935	0.896596460744858
220	NECAP2	2110.92005935184	-0.810674609925234	0.695705079608129	-1.16525613178197	0.243915330483537	0.497759600138859
221	NBPF1	20.5535063947197	1.97719813441527	1.19435132534049	1.65545773045599	0.0978316838742667	0.310774751430606
222	CROCC	13.3400296731038	-1.06945819372291	1.42072698502555	-0.752754192040404	0.451597638256336	0.688693651534368
223	MFAP2	0	NA	NA	NA	NA	NA
224	ATP13A2	46.6661885456387	-1.7778728193376	1.06785486382991	-1.66490117670221	0.0959324734267035	0.308351907827056
225	SDHB	2167.71817021559	-0.534979314334501	0.634390493351087	-0.843296549903421	0.399062611889672	0.649005825156442
226	PADI2	1.40652932732753	4.12975315493861	3.41292528888866	1.21003327215621	0.226266125942878	NA
227	PADI1	0	NA	NA	NA	NA	NA
228	PADI3	0.096537765824686	-0.440820344726024	3.5338115409304	-0.124743591903592	0.900726545566226	NA
229	PADI4	22.1532614672615	-2.2058478613345	1.41974228583716	-1.55369596534473	0.120256955934876	0.346404911604314
230	PADI6	3.82597585645751	-1.68188960125019	3.23159593701879	-0.520451700654681	0.602748783483565	0.794366440822418
231	RCC2	348.235360125485	0.155349051819903	0.731221919067289	0.212451306189041	0.831754962640804	0.924659013098614
232	ARHGEF10L	0	NA	NA	NA	NA	NA
233	ACTL8	0	NA	NA	NA	NA	NA
234	IGSF21	1.42790763403401	4.15869344228648	3.41234200918335	1.21872116894923	0.222950040488468	NA
235	KLHDC7A	0	NA	NA	NA	NA	NA
236	PAX7	0.321262233259953	-1.72712931738623	3.48600449587973	-0.495446669511644	0.620284858351376	NA
237	TAS1R2	0	NA	NA	NA	NA	NA
238	ALDH4A1	12.1737745171011	0.836111705046894	2.01023157436848	0.415928053119732	0.677462650975251	0.840416274832901
239	IFFO2	53.7242739766757	2.33792881002641	0.542070477203047	4.31296096789768	1.61082565020722e-05	0.000603485694831932
240	UBR4	717.993594855064	0.0439049025441808	0.547960454301472	0.0801242173582579	0.936138461999471	0.972991744634889
241	EMC1	930.498602693425	0.312085143513729	0.426733278919084	0.731335377227296	0.464574326801599	0.696803229062845
242	MRTO4	1501.69689167326	0.652055196317292	0.516036413635134	1.26358369116628	0.20637949028639	0.454696916691207
243	AKR7L	14.1861403924177	3.77111966245572	1.65603635525388	2.27719618019956	0.0227745131458753	0.135626552308597
244	AKR7A3	1.42639629959903	-1.40338326207004	3.36785950223169	-0.416698873910892	0.676898678139602	NA
245	AKR7A2	93.0061628610003	-0.329007133152036	0.50925571161079	-0.646054871159672	0.518243820315714	0.738583900259287
246	SLC66A1	62.8483782871892	-0.0367306786183713	0.784176979231995	-0.04683978182367	0.962640922503167	0.98109015847256
247	CAPZB	4183.6761970959	-1.20063346680221	0.59272665243872	-2.02561072943542	0.0428046911599268	0.193405404712023
248	MICOS10	132.435563995257	-0.0016571755905914	0.481713942696598	-0.00344016530083114	0.997255150633953	0.998921941868041
249	MICOS10-NBL1	0	NA	NA	NA	NA	NA
250	NBL1	54.7189979310446	-0.0588740396651279	0.91338720416792	-0.0644568255351914	0.948606483817824	0.977627943640644
251	HTR6	0	NA	NA	NA	NA	NA
252	TMCO4	68.3283450427012	-0.498809540455037	0.72796017606844	-0.685215423663699	0.493207992477612	0.719720376308396
253	RNF186	0	NA	NA	NA	NA	NA
254	OTUD3	217.559701571328	-0.665021810800213	0.415390826053255	-1.60095449656116	0.109386997927939	0.328213202116012
255	PLA2G2E	0.193075531649372	-1.09716129604322	3.53113798893832	-0.31071039972955	0.756020790483137	NA
256	PLA2G2A	0	NA	NA	NA	NA	NA
257	PLA2G5	0	NA	NA	NA	NA	NA
258	PLA2G2D	0	NA	NA	NA	NA	NA
259	PLA2G2F	0	NA	NA	NA	NA	NA
260	PLA2G2C	0.259619569824365	1.79845675336909	3.51632327805276	0.511459445322964	0.609029378894267	NA
261	UBXN10	49.9066304386697	2.862055296974	1.32252228000739	2.16408853010628	0.0304575556234078	0.160248831569216
262	VWA5B1	0.259619569824365	1.79845675336909	3.51632327805276	0.511459445322964	0.609029378894267	NA
263	CAMK2N1	2.2022903825248	2.55387527933673	3.35567825619215	0.761060830138924	0.446620734831709	NA
264	MUL1	689.293540534428	-1.26831774275196	0.879953320996524	-1.44134661747242	0.149486783412828	0.385899904056085
265	FAM43B	0	NA	NA	NA	NA	NA
266	CDA	0.345655648287494	-1.82044917088708	3.4796682698506	-0.523167448650284	0.600857731597184	NA
267	PINK1	2.4688255463187	-3.15164890827768	2.44363640219598	-1.28973725610138	0.197141899422604	NA
268	DDOST	3270.81306222736	-0.849821426650188	0.824049505472948	-1.03127472440196	0.302412007675461	0.558155495647919
269	KIF17	0	NA	NA	NA	NA	NA
270	SH2D5	0.572404643562735	2.85607856747394	3.45420423639047	0.82684125547204	0.408327043148319	NA
271	HP1BP3	3555.45475062648	-0.223453225453269	0.406283702092174	-0.549993081934096	0.582324118602101	0.779211955524852
272	EIF4G3	949.044372177559	0.320985405666434	0.577984607360719	0.555352861613679	0.578653328304551	0.777458373739052
273	ECE1	188.707577609897	0.31211915676549	0.753560460692084	0.414192587120128	0.678733070237589	0.84155582832693
274	NBPF3	54.0781735941209	-3.23444974050352	0.929110354014752	-3.48123312427553	0.000499110881141922	0.00938579581518457
275	ALPL	0	NA	NA	NA	NA	NA
276	RAP1GAP	0.112005118132705	1.00185217567325	3.5338115409304	0.283504698558281	0.776789980423917	NA
277	USP48	773.622365706203	1.90002020956355	0.533310982367025	3.56268719824703	0.000367077973688044	0.00729277834768938
278	LDLRAD2	0	NA	NA	NA	NA	NA
279	HSPG2	0.702214428474917	3.14583197125654	3.44146980952072	0.914095472391968	0.360666681374713	NA
280	CELA3B	0	NA	NA	NA	NA	NA
281	CELA3A	0	NA	NA	NA	NA	NA
282	CDC42	2601.79671371608	1.05285789947413	0.439075231805772	2.39789863605849	0.0164894276277405	0.111357173589936
283	WNT4	0.117712153156343	-0.440820344726024	3.5338115409304	-0.124743591903592	0.900726545566226	NA
284	ZBTB40	290.747119388468	0.653754660678662	0.528134323842449	1.23785679355634	0.215769165372859	0.465644030649476
285	EPHA8	0.193075531649372	-1.09716129604322	3.53113798893832	-0.31071039972955	0.756020790483137	NA
286	C1QA	0	NA	NA	NA	NA	NA
287	C1QC	0	NA	NA	NA	NA	NA
288	C1QB	0	NA	NA	NA	NA	NA
289	EPHB2	0	NA	NA	NA	NA	NA
290	LACTBL1	0	NA	NA	NA	NA	NA
291	TEX46	0	NA	NA	NA	NA	NA
292	KDM1A	424.928018236314	0.78562290986553	0.541159826807406	1.4517391553256	0.14657414763408	0.381923051351546
293	LUZP1	360.704778999334	-0.500532172653047	0.477432053530719	-1.0483840976983	0.294461677212412	0.548878999635635
