Full_CD8_V7_1	Full_CD8_V7_2	Full_CD8_V7_3	Full_CD8_V7_4	fulldel_CD8_V7_1	fulldel_CD8_V7_2	fulldel_CD8_V7_3	fulldel_CD8_V7_4
PRKCZ	0	0	0	1.77037943460221	18.8473843512506	16.9505500545134	15.4460425319498	11.0609807451998
FAAP20	25.7982706693939	25.9619569824365	35.8416378024657	92.9449203166161	128.504893303981	66.8605029928027	128.202153015183	39.6351810036326
SKI	84.9825386756504	93.4630451367712	81.5397260006095	117.730232401047	116.511103262276	137.487794886608	122.023736002403	113.375052638298
MORN1	0	5.19239139648729	11.6485322858014	7.96670745570995	5.99689502085245	0.941697225250742	5.40611488618241	0
RER1	658.61467473629	253.38870014858	254.475628397507	1179.07270344507	2271.96651361439	1052.81749783033	2394.90889457881	174.210446736897
PEX10	0	3.11543483789237	0	17.7037943460221	39.4081672798875	1.88339445050148	0.772302126597488	0
PLCH2	0	3.11543483789237	1.79208189012329	2.65556915190332	5.14019573215924	9.41697225250742	1.54460425319498	1.84349679086663
PANK4	18.2105440019251	44.6545660097907	11.6485322858014	214.215911586868	476.324804513423	423.763751362834	549.106812010814	29.4959486538661
HES5	0	0	0	0	0	0	0	0
TNFRSF14	24.2807253359001	32.1928266582212	55.5545385938219	403.646511089304	625.390480746041	474.615401526374	630.970837430147	107.844562265698
PRXL2B	45.5263600048127	38.423696334006	33.1535149672808	2.65556915190332	25.7009786607962	54.618439064543	23.1690637979246	17.513219513233
MMEL1	0	0	0	1.77037943460221	0	0	0	0
TTC34	4.55263600048127	0	0	0	0	0	0	0.921748395433317
ACTRT2	0	0	0	0	0	0	0	0
PRDM16	1.51754533349376	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0
MEGF6	0	2.07695655859492	0	5.31113830380663	1.71339857738641	0	0	0
TPRG1L	9.10527200096254	142.271524263752	175.624025232082	115.959852966445	68.5359430954566	117.712153156343	111.983808356636	99.5488267067982
WRAP73	37.9386333373439	56.0778270820627	43.0099653629589	215.98629102147	285.280863134838	269.325406421712	460.292067452103	64.5223876803322
TP73	0	2.07695655859492	2.68812283518493	30.0964503882376	34.2679715477283	26.3675223070208	0	11.0609807451998
CCDC27	0	0	0	0	0	0	0	0
SMIM1	0	0	0	7.08151773840885	0	0.941697225250742	2.31690637979246	0
LRRC47	355.105608037539	226.388264886846	307.342044156144	229.264136780986	258.723185185349	237.307700763187	296.564016613435	332.751170751427
CEP104	267.087978694901	150.579350498131	237.450850441335	136.31921646437	167.056361295175	333.360817738763	255.632003903768	237.811086021796
DFFB	210.938801355632	145.386959101644	37.633719692589	154.023010810392	176.480053470801	98.8782086513279	167.589561471655	226.750105276596
C1orf174	259.500252027432	315.697396906427	396.946138662308	418.694736283423	682.789333088486	348.427973342775	630.970837430147	506.961617488324
AJAP1	0	0	0	1.77037943460221	0	0.941697225250742	0	0
NPHP4	13.6579080014438	35.3082614961136	78.8516031654246	81.4374539917017	51.4019573215924	82.8693558220653	67.1902850139814	72.818123239232
KCNAB2	308.061702699233	258.581091545067	386.193647321568	587.765972287934	721.340801079681	860.711263879178	686.576590545166	453.500210553192
CHD5	0	0	0	0	1.71339857738641	0	0	2.76524518629995
RPL22	4268.85502311794	2697.9665696148	1681.8688538807	1506.59289884648	1414.41052563249	1162.99607318467	1068.86614321092	1356.81363807784
RNF207	165.412441350819	35.3082614961136	119.173445693199	31.8668298228398	1.71339857738641	4.70848612625371	1.54460425319498	0
ICMT	101.675537344082	173.425872642676	357.520337079596	262.901346038428	179.906850625574	284.392562025724	284.207182587875	360.403622614427
HES3	0	0	0	0	0	0	0	0
GPR153	6.07018133397503	4.15391311718983	5.37624567036986	0	49.688558744206	0	1.54460425319498	12.9044775360664
ACOT7	198.798438687682	73.7319578301195	358.416378024657	1988.13610505828	2684.89557076451	2170.61210420296	2776.42614511797	555.81428244629
HES2	0	0	0	0	0	0	0	0
ESPN	0	1.03847827929746	0	0	0	0	0	0
TNFRSF25	0	2.07695655859492	16.1287370111096	15.0482251941188	110.514208241424	8.47527502725668	245.592076258001	3.68699358173327
PLEKHG5	0	1.03847827929746	12.544573230863	0	11.9937900417049	0	0	0
NOL9	846.790296089516	1597.17959355949	924.714255303616	817.030109068921	764.175765514341	409.638292984073	735.231624520808	802.842852422419
TAS1R1	0	0	0	0	0	0	0	0
ZBTB48	3.03509066698751	5.19239139648729	40.321842527774	185.004650915931	213.318122884609	209.998481230916	239.413659245221	36.8699358173327
KLHL21	180.587894685757	213.926525535276	487.446274113534	354.075886920442	140.498683345686	111.120272579588	176.084884864227	173.288698341464
PHF13	63.7369040067378	227.426743166143	49.2822519783904	215.101101304169	39.4081672798875	15.0671556040119	3.86151063298744	5.5304903725999
THAP3	1.51754533349376	10.3847827929746	147.846755935171	393.909424198992	206.464528575063	347.486276117524	356.031280361442	200.941150204463
DNAJC11	180.587894685757	261.696526382959	403.21842527774	611.666094655064	547.43084547496	364.436826172037	379.200344159366	138.262259314997
CAMTA1	995.509738771904	1033.28588790097	784.035826928938	789.589227832586	610.826592838257	807.976219265137	749.90536492616	508.805114279191
VAMP3	953.018469434079	754.973709049252	954.28360649065	1206.51358468141	1166.82443120015	1057.52598395658	1049.55859004599	1396.44881908147
PER3	292.886249364295	148.502393939537	415.762998508602	479.772826777199	563.70813196013	346.544578892273	366.071208007209	495.900636743124
UTS2	0	73.7319578301195	43.0099653629589	7.96670745570995	21.4174822173302	57.4435307402953	30.119782937302	58.0701489122989
TNFRSF9	7394.99841011508	19568.046216802	14085.763656369	9151.09129745883	747.89847902917	549.951179546433	617.84170127799	462.717694507525
PARK7	13896.1626188023	11053.5628048421	14169.9915052048	12258.1072051857	8937.94367893623	9494.19142497798	8846.72086017422	11333.8182702481
ERRFI1	169.965077351301	67.5010881543348	8.06436850555479	34.5223989747431	0	70.6272918938057	16.2183446585472	0
SLC45A1	0	0	0	7.96670745570995	17.9906850625574	0	1.54460425319498	0
RERE	150.236988015882	101.770871371151	146.054674045048	169.956425721812	83.9565302919343	94.1697225250742	68.7348892671764	163.149465991697
ENO1	1089.59754944852	2228.57438737235	56304.5248648385	47237.2640740562	26016.2439990353	27348.7708157321	24286.5849751112	32010.4782766082
CA6	72.8421760077003	41.5391311718983	38.5297606376507	28.3260709536354	241.589199411485	141.254583787611	205.432365674932	125.357781778931
SLC2A7	0	22.8465221445441	0	0	0	0	13.9014382787548	0
SLC2A5	0	0	0	0	0	0	0	0
GPR157	9.10527200096254	0	4.48020472530822	0	24.844279372103	0	0	89.4095943570317
H6PD	145.684352015401	67.5010881543348	172.039861451836	146.941493071984	160.20276698563	280.625773124721	319.73308041136	150.244988455631
SPSB1	37.9386333373439	14.5386959101644	108.420954352459	48.6854344515608	52.2586566102857	7.53357780200594	58.6949616214091	31.3394454447328
SLC25A33	352.070517370551	147.463915660239	112.901159077767	87.6337820128095	29.1277758155691	58.385227965546	57.9226594948116	19.3567163040996
TMEM201	24.2807253359001	25.9619569824365	92.2922173413493	141.630354768177	29.9844751042623	38.6095862352804	41.7043148362643	51.6179101442657
PIK3CD	189.69316668672	230.542178004036	1342.26933570234	1627.86389011673	1912.15281236324	1669.62918036957	1896.00172079683	1920.0019076876
CLSTN1	72.8421760077003	74.770436109417	186.376516572822	225.723377911782	204.751129997677	143.137978238113	307.3762463858	157.618975619097
CTNNBIP1	37.9386333373439	19.7310873066517	13.4406141759247	5.31113830380663	34.2679715477283	30.1343112080237	10.8122297723648	23.9654582812662
LZIC	1814.98421885853	2058.26394956756	1453.37841288999	1296.80293584612	1311.6066109893	798.559247012629	1230.2772876698	1071.99338388895
NMNAT1	301.991521365258	348.928701843946	170.247779561712	177.037943460221	128.504893303981	98.8782086513279	61.0118680012015	42.4004261899326
RBP7	0	0	0	0	0	0	0	0
UBE4B	441.605692046683	243.003917355605	554.649344993157	726.740757904208	370.950792004159	757.124569101597	714.379467102676	471.013430066425
KIF1B	1570.65942016604	2223.38199597586	619.164293037596	552.35838359589	225.311912926314	285.334259250975	52.5165446086292	510.648611070057
PGD	19.7280893354188	561.816749099925	2787.58338008677	1996.10281251399	1349.3013796918	1527.4328993567	1032.56794326084	1551.30254951427
CENPS-CORT	0	0	3.58416378024657	3.54075886920442	0	0	0	0
CENPS	353.588062704045	123.578915236398	269.708324463555	296.53855529587	131.931690458754	99.8199058765787	115.845318989623	125.357781778931
CORT	0	2.07695655859492	0	0	0	0	0	0
DFFA	573.63213606064	495.354139224888	1368.25452310913	1264.05091630598	617.680187147803	722.281771767319	883.513632827526	785.329632909186
PEX14	7.58772666746878	34.2697832168161	110.213036242582	137.204406181671	78.8163345597751	94.1697225250742	109.666901976843	45.1656713762325
CASZ1	62.219358673244	97.6169582539611	20.6089417364178	89.4041614474117	17.1339857738642	23.5424306312686	17.7629489117422	71.8963748437987
C1orf127	0	0	0	0	0	0	0	0
TARDBP	3977.48631908714	2498.57873998968	2920.1974399559	1928.82839399911	2179.44299043552	1706.35537215434	1440.34346610431	2725.61000529632
MASP2	0	0	0	9.73708689031216	12.8504893303981	0.941697225250742	0	0
SRM	75.8772666746878	59.1932619199551	70.7872346598698	406.302080241208	152.492473387391	98.8782086513279	209.293876307919	48.8526649579658
EXOSC10	221.561618690088	678.12631638124	2859.2666556917	2265.20048657353	1813.63239416352	1817.47564473393	1487.45389582676	2549.55606176855
MTOR	960.606196101548	970.977191143123	362.896582749966	304.50526275158	387.22807848933	824.92676931965	398.507897324304	428.613003876492
ANGPTL7	0	0	0.896040945061643	0	0	0	0	0
UBIAD1	169.965077351301	205.618699300897	694.431732422774	1157.82815022985	717.914003924908	709.098010613809	644.872275708902	360.403622614427
DISP3	0	0	0	0	0	0	0	0
FBXO2	0	0	0	10.6222766076133	9.42369217562528	6.59188057675519	17.7629489117422	15.6697227223664
FBXO44	69.8070853407128	33.2313049375187	21.5049826814794	82.3226437090028	126.791494726595	235.424306312686	153.6881231929	137.340510919564
FBXO6	18.2105440019251	24.923478703139	499.990847344397	886.074907018407	1758.80363968715	1837.2512864642	1529.15821066303	1196.42941727244
MAD2L2	9.10527200096254	15.5771741894619	254.475628397507	663.892287975829	1444.39500073675	963.356261431509	1438.02655972452	259.933047512195
DRAXIN	0	3.11543483789237	1.79208189012329	6.19632802110774	28.2710765268758	26.3675223070208	8.49532339257236	115.218549429165
AGTRAP	0	2.07695655859492	286.733102419726	368.23892239726	587.69571204354	921.921583520476	610.118680012015	595.449463449923
C1orf167	0	0	0	0	0	0	0	0
MTHFR	27.3158160028876	59.1932619199551	13.4406141759247	33.637209257442	66.8225445180702	64.0354113170505	98.8546722044784	123.514284988064
CLCN6	72.8421760077003	18.6926090273542	129.925937033938	116.845042683746	81.3864324258547	24.4841278565193	136.697476407755	92.1748395433317
NPPA	0	0	8.06436850555479	4.42594858650553	0	4.70848612625371	0	2.76524518629995
NPPB	0	0	0	1.77037943460221	0	0	0	0
KIAA2013	83.4649933421566	83.0782623437967	213.257744924671	197.397306958147	251.869590875803	258.966736943954	191.530927396177	352.107887055527
PLOD1	83.4649933421566	65.4241315957399	152.326960660479	194.741737806243	149.922375521311	95.111419750325	238.641357118624	66.3658844711988
MFN2	528.105776055827	552.470444586248	628.124702488212	528.45826122876	384.65798062325	459.548245922362	310.46545489219	691.311296574987
MIIP	3.03509066698751	2.07695655859492	41.2178834728356	746.214931684832	618.536886436496	580.085490754457	637.921556569525	45.1656713762325
TNFRSF8	36.4210880038502	50.8854356855755	248.203341782075	234.575275084793	4.28349644346604	0	0	11.9827291406331
TNFRSF1B	600.947952063528	1194.25002119208	1489.22005069245	1181.72827259698	1237.07377287299	1255.28240125924	1383.1931087361	1678.50382808407
VPS13D	534.175957389802	1453.86959101644	876.328044270287	838.274662284147	987.774279863268	705.331221712806	566.869760922556	1073.83688067981
DHRS3	118.368536012513	90.3476102988789	159.495288220973	1564.13023047105	1450.3918957576	1534.02477993346	1372.38087896374	157.618975619097
AADACL4	0	0	0	0	0	6.59188057675519	0	0
AADACL3	0	0	0	0	0	0	0	0
CFAP107	0	1.03847827929746	0	0	0	0	0	0
PRAMEF12	0	0	0	0	0	0	0	0
PRAMEF1	0	0	0	0	0	0	0	0
PRAMEF11	0	0	0	0	0	0	0	0
HNRNPCL1	0	1.03847827929746	0	0	0	0	0	0
PRAMEF2	0	0	0	0	0	0	0	0
PRAMEF4	0	0	0	0	0	0	0	0
PRAMEF10	0	0	0	0	0	0	0	0
PRAMEF7	0	0	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0	0	0
PRAMEF27	0	0	0	0	0	0	0	0
PRAMEF26	0	0	0	0	0	0	0	0
PRAMEF25	0	0	0	0	0	0	0	0
HNRNPCL3	0	0	0	0	0	0	0	0
HNRNPCL2	0	0	0	0	0	0	0	0
HNRNPCL4	0	0	0	0	0	0	0	0
PRAMEF9	0	0	0	0	0	0	0	0
PRAMEF13	0	0	0	0	0	0	0	0
PRAMEF18	0	0	0	0	0	0	0	0
PRAMEF5	0	0	0	0	0	0	0	0
PRAMEF8	0	0	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0	0	0
PRAMEF33	0	0	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0	0	0
PRAMEF19	0	0	0	3.54075886920442	0	0	0	0
PRAMEF17	0	0	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0
PRDM2	1104.77300278345	2279.45982305792	1707.85404128749	1430.46658315859	930.375427520823	1150.75400925641	776.163637230475	1243.43858543954
KAZN	0	0	0	0	0	0	0	0
TMEM51	0	0	0	1.77037943460221	0	0	0	0
FHAD1	0	15.5771741894619	4.48020472530822	1.77037943460221	2.57009786607962	0.941697225250742	6.1784170127799	0
EFHD2	382.421424040427	210.811090697384	495.510642619089	516.065605186545	489.175293843821	557.484757348439	507.402497174549	481.152662416191
CTRC	6.07018133397503	2.07695655859492	1.79208189012329	0	0.856699288693207	0	5.40611488618241	1.84349679086663
CELA2A	0	0	0	0	0	0	0	0
CELA2B	0	0	0	4.42594858650553	0	0	0	0
CASP9	119.886081346007	92.4245668574738	43.0099653629589	154.908200527694	154.205871964777	342.77778999127	245.592076258001	58.9918973077323
DNAJC16	2045.65110954958	1614.83372430755	1143.34824589866	655.925580520119	612.539991415643	941.697225250742	1129.10570908553	1728.27824143747
AGMAT	212.456346689126	15.5771741894619	52.866415758637	107.107955793434	288.707660289611	100.761603101829	200.798552915347	186.19317587753
DDI2	1931.83520953755	1225.404369571	760.738762357335	748.870500836735	970.640294089404	1578.28454952024	1481.27547881398	1464.65820034354
RSC1A1	0	0	0	0	0	0	0	0
PLEKHM2	37.9386333373439	32.1928266582212	111.109077187644	247.85312084431	171.339857738641	245.782975790444	332.08991443692	77.4268652163986
SLC25A34	0	0	0.896040945061643	6.19632802110774	8.56699288693208	14.1254583787611	14.6737404053523	25.8089550721329
TMEM82	0	0	0	0	0	0	0	0
FBLIM1	0	1.03847827929746	0	1.77037943460221	0	0	0	0.921748395433317
UQCRHL	118.368536012513	84.1167406230941	57.3466204839452	43.3742961477542	36.8380694138079	31.0760084332745	33.208991443692	39.6351810036326
SPEN	2611.69551894275	1141.28762894791	1861.07704289303	1479.15201761015	874.689973755765	860.711263879178	1166.9485132888	1103.33282933368
ZBTB17	15.1754533349376	8.30782623437967	5.37624567036986	417.809546566122	289.564359578304	229.774122961181	146.737404053523	3.68699358173327
SRARP	0	0	0	0	0	0	0	0
HSPB7	0	0	0	0	0	0	0	0
CLCNKA	0	0	0	0	0	0	0	0
CLCNKB	0	0	6.2722866154315	0	0	0	0	0
FAM131C	0	0	0	0	1.71339857738641	3.76678890100297	0	0
EPHA2	0	0	0	0	0	0	0	0
ARHGEF19	0	0	110.213036242582	56.6521419072708	115.654403973583	124.304033733098	108.122297723648	159.462472409964
CPLANE2	0	0	7.16832756049315	7.96670745570995	11.9937900417049	0.941697225250742	14.6737404053523	2.76524518629995
FBXO42	432.500420045721	1039.51675757676	460.565045761685	701.070256102476	583.412215600074	646.94599374726	745.271552166576	318.003196424494
SZRD1	36.4210880038502	33.2313049375187	1724.87881924366	1458.79265411222	938.942420407755	901.20424456496	1143.00714736428	1309.80446991074
SPATA21	3.03509066698751	2.07695655859492	1.79208189012329	13.2778457595166	0	0	0	12.9044775360664
NECAP2	241.289708025507	521.316096207324	2680.95450762444	2687.43598172616	2572.6679639457	2658.41126688284	2218.05170758798	3307.23324281474
NBPF1	98.6404466770942	10.3847827929746	11.6485322858014	10.6222766076133	19.7040836399438	9.41697225250742	3.08920850638995	0.921748395433317
CROCC	0	3.11543483789237	7.16832756049315	23.9001223671299	12.8504893303981	43.3180723615341	15.4460425319498	0.921748395433317
MFAP2	0	0	0	0	0	0	0	0
ATP13A2	0	15.5771741894619	8.06436850555479	60.1929007764752	101.947215354492	79.1025669210623	82.6363275459312	25.8089550721329
SDHB	842.237660089035	568.04761877571	1603.01725071528	4067.44675099858	3212.62233259953	2979.53002069335	2828.1703876	1240.67334025324
PADI2	4.55263600048127	3.11543483789237	3.58416378024657	0	0	0	0	0
PADI1	0	0	0	0	0	0	0	0
PADI3	0	0	0	0	0	0	0.772302126597488	0
PADI4	0	0	22.4010236265411	8.85189717301106	9.42369217562528	22.6007334060178	20.8521574181322	93.096587938765
PADI6	0	7.26934795508221	0	0	0	0.941697225250742	22.3967616713271	0
RCC2	48.5614506718002	179.65674231846	637.98115288389	601.043818047451	197.040836399438	307.934992656993	267.988837929328	545.675050096523
ARHGEF10L	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0
IGSF21	0	11.423261072272	0	0	0	0	0	0
KLHDC7A	0	0	0	0	0	0	0	0
PAX7	0	0	0	0	2.57009786607962	0	0	0
TAS1R2	0	0	0	0	0	0	0	0
ALDH4A1	0	1.03847827929746	22.4010236265411	38.9483475612487	0	0	23.9413659245221	11.0609807451998
IFFO2	88.0176293426379	100.732393091853	85.1238897808561	84.9782128609062	11.1370907530117	11.3003667030089	20.8521574181322	27.6524518629995
UBR4	244.324798692495	659.433707353886	1328.82872152642	682.481272039153	544.86074760888	484.032373778881	1072.72765384391	727.259483996887
EMC1	959.088650768054	690.58805573281	1514.30919715418	958.660463837098	1053.74012509265	1128.15327585039	542.156092871436	597.292960240789
MRTO4	1042.55364411021	693.703490570702	2831.48938639479	2773.29938430436	1336.4508903614	952.997591953751	1088.94599850246	1294.13474718838
AKR7L	47.0439053383065	30.1158700996263	24.1931055166644	4.42594858650553	7.71029359823887	0	0	0
AKR7A3	0	3.11543483789237	0	0	0	0	0	8.29573555889985
AKR7A2	72.8421760077003	56.0778270820627	111.109077187644	89.4041614474117	107.944110375344	80.0442641463131	62.5564722543965	164.07121438713
SLC66A1	34.9035426703564	32.1928266582212	18.8168598462945	161.989718266102	78.8163345597751	78.1608696958116	65.6456807607864	32.2611938401661
CAPZB	1549.41378549713	1088.32523670374	1874.51765706896	5634.23255062154	6851.02421167958	7128.64799514812	6776.17885876636	2567.06928128179
MICOS10	106.228173344563	183.81065543565	155.015083495664	84.0930231436051	88.2400267354004	183.630958923895	98.0823700778809	160.384220805397
MICOS10-NBL1	0	0	0	0	0	0	0	0
NBL1	13.6579080014438	4.15391311718983	120.965527583322	75.241125970594	47.1184608781264	64.0354113170505	51.7442424820317	60.8353940985989
HTR6	0	0	0	0	0	0	0	0
TMCO4	24.2807253359001	30.1158700996263	65.4109889895	106.222766076133	155.919270542164	83.8110530473161	39.3874084564719	41.4786777944992
RNF186	0	0	0	0	0	0	0	0
OTUD3	139.614170681426	135.00217630867	188.168598462945	209.789963000362	207.321227863756	215.64866458242	230.146033726051	414.786777944992
PLA2G2E	0	0	0	0	0	0	1.54460425319498	0
PLA2G2A	0	0	0	0	0	0	0	0
PLA2G5	0	0	0	0	0	0	0	0
PLA2G2D	0	0	0	0	0	0	0	0
PLA2G2F	0	0	0	0	0	0	0	0
PLA2G2C	0	2.07695655859492	0	0	0	0	0	0
UBXN10	48.5614506718002	85.1552189023916	175.624025232082	41.603916713152	35.1246708364215	13.1837611535104	0	0
VWA5B1	0	2.07695655859492	0	0	0	0	0	0
CAMK2N1	0	0	0	15.0482251941188	2.57009786607962	0	0	0
MUL1	63.7369040067378	35.3082614961136	356.624296134534	1161.36890909905	992.914475595427	1359.81079326207	973.100679512834	571.484005168656
FAM43B	0	0	0	0	0	0	0	0
CDA	0	0	0	0	0	0	0	2.76524518629995
PINK1	0	0	0	1.77037943460221	4.28349644346604	0.941697225250742	0.772302126597488	11.9827291406331
DDOST	174.517713351782	439.276312142825	4129.85271578911	4593.24944307544	4423.13842752303	4677.41011782044	3642.94913116035	4086.11063695589
KIF17	0	0	0	0	0	0	0	0
SH2D5	0	1.03847827929746	0	3.54075886920442	0	0	0	0
HP1BP3	2764.96759762562	5596.359447134	2766.97443835035	1994.33243307939	4504.52485994889	3852.48334850079	3271.47180826696	3692.52407210587
EIF4G3	2308.186452244	1038.47827929746	443.540267805513	427.546633456434	799.300436350763	810.801310940889	760.717594698525	1003.78400262688
ECE1	54.6316320057752	59.1932619199551	258.059792177753	463.839411865779	177.336752759494	227.89072851068	202.343157168542	66.3658844711988
NBPF3	1.51754533349376	1.03847827929746	22.4010236265411	15.9334149114199	158.489368408243	58.385227965546	63.328774380994	111.531555847431
ALPL	0	0	0	0	0	0	0	0
RAP1GAP	0	0	0.896040945061643	0	0	0	0	0
USP48	1890.86148553322	1679.21937762399	712.352551324006	599.273438612849	420.639350748365	209.056784005665	471.104297224467	206.471640577063
LDLRAD2	0	0	0	0	0	0	0	0
HSPG2	0	2.07695655859492	0	3.54075886920442	0	0	0	0
CELA3B	0	0	0	0	0	0	0	0
CELA3A	0	0	0	0	0	0	0	0
CDC42	5519.31237791679	4064.60398517025	2703.35553125098	1757.98677856	1398.98993843601	1547.20854108697	1526.84130428323	2296.07525302439
WNT4	0	0	0	0	0	0.941697225250742	0	0
ZBTB40	254.947616026951	575.316966730792	322.574740222192	269.097674059536	229.59540936978	96.0531169755757	197.709344408957	380.68208731396
EPHA8	0	0	0	0	0	0	1.54460425319498	0
C1QA	0	0	0	0	0	0	0	0
C1QC	0	0	0	0	0	0	0	0
C1QB	0	0	0	0	0	0	0	0
EPHB2	0	0	0	0	0	0	0	0
LACTBL1	0	0	0	0	0	0	0	0
TEX46	0	0	0	0	0	0	0	0
KDM1A	406.702149376327	848.436754186023	597.659310356116	298.308934730473	355.530204807681	367.261917847789	108.894599850246	416.630274735859
LUZP1	295.921340031283	176.541307480568	298.381634705527	424.00587458723	475.46810522473	573.493610177702	451.024441932933	190.801917854697
HTR1D	0	0	0	0	0	0	0	0
HNRNPR	3082.13457232582	2884.89265988834	10229.2034288237	8507.55837298093	7104.60720113277	6766.09456342658	7201.71733052157	9870.08181829995
